,customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,start_date,average_monthly_charges,validate_monthly_charges,contract_type_desc,phone_type_desc,internet_type_desc,payment_is_automatic
4591,6476-EPYZR,Male,0,Yes,Yes,1,0,0,Mailed check,20.5,255.5,No,12,False,False,True,False,False,3,20200712,20.5,True,Month-to-Month,One Line,No Internet Service,False
4592,6476-YHMGA,Female,0,Yes,Yes,1,1,0,Bank transfer (automatic),76.5,1155.6,No,15,True,False,True,True,True,3,20200423,76.5,True,Month-to-Month,One Line,DSL,True
4593,6478-HRRCZ,Male,0,Yes,No,1,1,1,Mailed check,70.5,2201.75,No,31,False,False,True,True,True,1,20181220,70.5,True,1 Year,One Line,DSL,False
4594,6479-OAUSD,Male,0,No,No,1,0,1,Credit card (automatic),19.9,510.8,No,26,False,False,True,False,False,0,20190607,19.9,True,1 Year,One Line,No Internet Service,True
4595,6479-SZPLM,Male,0,Yes,Yes,1,0,2,Credit card (automatic),19.45,754.5,No,39,False,False,True,False,False,3,20180504,19.45,True,2 Year,One Line,No Internet Service,True
4596,6479-VDGRK,Female,0,Yes,Yes,1,1,2,Bank transfer (automatic),85.3,6129.2,No,72,True,False,True,True,True,3,20150802,85.3,True,2 Year,One Line,DSL,True
4597,6480-YAGIY,Male,0,No,No,1,2,1,Credit card (automatic),112.2,5031.85,No,45,False,False,True,True,True,0,20171031,112.2,True,1 Year,One Line,Fiber Optic,True
4598,6481-ESCNL,Female,0,No,No,2,2,0,Bank transfer (automatic),100.55,2878.75,No,29,True,False,True,True,True,0,20190309,100.55,True,Month-to-Month,Two or More Lines,Fiber Optic,True
4599,6481-LXPWL,Male,0,Yes,Yes,0,1,1,Credit card (automatic),36.1,1971.5,No,55,False,False,False,True,False,3,20170107,36.1,True,1 Year,No Phone Service,DSL,True
4600,6481-OGDOO,Male,0,Yes,No,1,2,1,Credit card (automatic),90.6,6056.15,Yes,67,False,True,True,True,True,1,20160101,90.6,True,1 Year,One Line,Fiber Optic,True
4601,6483-OATDN,Male,0,Yes,Yes,1,1,0,Credit card (automatic),51.3,411.6,No,8,False,False,True,True,True,3,20201124,51.3,True,Month-to-Month,One Line,DSL,True
4602,6484-LATFU,Male,0,No,No,2,0,2,Mailed check,24.55,1657.4,No,68,False,False,True,False,False,0,20151212,24.55,True,2 Year,Two or More Lines,No Internet Service,False
4603,6485-QXWWE,Female,0,No,Yes,2,0,2,Bank transfer (automatic),26.0,1638.7,No,63,True,False,True,False,False,2,20160426,26.0,True,2 Year,Two or More Lines,No Internet Service,True
4604,6486-LHTMA,Female,1,Yes,No,2,2,1,Electronic check,90.7,2835.5,No,31,True,False,True,True,True,1,20181219,90.7,True,1 Year,Two or More Lines,Fiber Optic,False
4605,6490-FGZAT,Male,0,No,No,1,0,0,Mailed check,20.65,109.3,No,5,False,False,True,False,False,0,20210216,20.65,True,Month-to-Month,One Line,No Internet Service,False
4606,6496-JDSSB,Female,0,No,No,1,2,0,Bank transfer (automatic),80.0,624.6,No,8,True,False,True,True,True,0,20201201,80.0,True,Month-to-Month,One Line,Fiber Optic,True
4607,6496-SLWHQ,Male,1,No,No,2,2,0,Electronic check,105.0,294.45,Yes,3,False,True,True,True,True,0,20210502,105.0,True,Month-to-Month,Two or More Lines,Fiber Optic,False
4608,6497-TILVL,Female,0,Yes,Yes,1,1,0,Mailed check,50.7,350.35,No,7,True,False,True,True,True,3,20201228,50.7,True,Month-to-Month,One Line,DSL,False
4609,6500-JVEGC,Male,0,No,No,2,2,1,Bank transfer (automatic),101.35,7110.75,No,70,False,False,True,True,True,0,20150922,101.35,True,1 Year,Two or More Lines,Fiber Optic,True
4610,6502-HCJTI,Male,1,Yes,No,2,2,0,Credit card (automatic),94.7,673.1,Yes,7,False,True,True,True,True,1,20201222,94.7,True,Month-to-Month,Two or More Lines,Fiber Optic,True
4611,6502-KUGLL,Female,0,Yes,Yes,1,1,0,Bank transfer (automatic),59.45,780.85,No,13,True,False,True,True,True,3,20200622,59.45,True,Month-to-Month,One Line,DSL,True
4612,6502-MJQAE,Male,0,No,No,1,2,0,Electronic check,69.6,69.6,Yes,1,False,True,True,True,True,0,20210626,69.6,True,Month-to-Month,One Line,Fiber Optic,False
4613,6504-VBLFL,Male,0,Yes,No,1,1,2,Electronic check,58.6,3068.6,No,52,False,False,True,True,True,1,20170317,58.6,True,2 Year,One Line,DSL,False
4614,6505-OZNPG,Female,0,No,No,0,1,2,Mailed check,63.4,348.8,No,6,True,False,False,True,False,0,20210209,63.4,True,2 Year,No Phone Service,DSL,False
4615,6506-EYCNH,Female,0,Yes,Yes,1,0,0,Bank transfer (automatic),19.55,543.8,No,28,True,False,True,False,False,3,20190402,19.55,True,Month-to-Month,One Line,No Internet Service,True
4616,6507-DTJZV,Male,0,No,Yes,1,1,0,Credit card (automatic),66.4,831.75,No,13,False,False,True,True,True,2,20200710,66.4,True,Month-to-Month,One Line,DSL,True
4617,6507-ZJSUR,Male,1,Yes,No,1,2,0,Electronic check,90.45,2117.25,No,23,False,False,True,True,True,1,20190815,90.45,True,Month-to-Month,One Line,Fiber Optic,False
4618,6508-NJYRO,Male,0,Yes,No,1,0,1,Mailed check,18.8,294.95,No,16,False,False,True,False,False,1,20200405,18.8,True,1 Year,One Line,No Internet Service,False
4619,6509-TSGWN,Female,0,Yes,Yes,2,0,0,Mailed check,26.45,911.6,No,34,True,False,True,False,False,3,20180912,26.45,True,Month-to-Month,Two or More Lines,No Internet Service,False
4620,6510-UPNKS,Female,0,No,No,2,0,1,Credit card (automatic),24.8,615.35,No,25,True,False,True,False,False,0,20190703,24.8,True,1 Year,Two or More Lines,No Internet Service,True
4621,6513-EECDB,Male,1,Yes,No,2,2,0,Electronic check,73.55,73.55,Yes,1,False,True,True,True,True,1,20210626,73.55,True,Month-to-Month,Two or More Lines,Fiber Optic,False
4622,6516-NKQBO,Male,0,Yes,Yes,1,1,2,Credit card (automatic),81.0,3084.9,No,38,False,False,True,True,True,3,20180525,81.0,True,2 Year,One Line,DSL,True
4623,6518-KZXCB,Male,0,No,No,2,0,2,Mailed check,25.25,566.5,No,22,False,False,True,False,False,0,20190913,25.25,True,2 Year,Two or More Lines,No Internet Service,False
4624,6518-LGAOV,Female,0,Yes,No,2,2,0,Electronic check,105.0,4026.4,Yes,38,True,True,True,True,True,1,20180517,105.0,True,Month-to-Month,Two or More Lines,Fiber Optic,False
4625,6518-PPLMZ,Male,0,Yes,Yes,1,0,2,Mailed check,19.4,1110.35,No,57,False,False,True,False,False,3,20161020,19.4,True,2 Year,One Line,No Internet Service,False
4626,6519-CFDBX,Female,0,No,No,1,1,0,Electronic check,45.4,80.95,No,2,True,False,True,True,True,0,20210602,45.4,True,Month-to-Month,One Line,DSL,False
4627,6519-ZHPXP,Female,0,Yes,Yes,1,2,2,Bank transfer (automatic),108.3,7679.65,No,71,True,False,True,True,True,3,20150831,108.3,True,2 Year,One Line,Fiber Optic,True
4628,6521-YYTYI,Male,0,No,Yes,2,2,0,Electronic check,93.3,93.3,Yes,1,False,True,True,True,True,2,20210626,93.3,True,Month-to-Month,Two or More Lines,Fiber Optic,False
4629,6522-OIQSX,Female,0,Yes,Yes,0,1,2,Credit card (automatic),54.95,3772.5,No,69,True,False,False,True,False,3,20151107,54.95,True,2 Year,No Phone Service,DSL,True
4630,6522-YRBXD,Male,1,Yes,No,2,2,0,Electronic check,94.55,3365.4,No,36,False,False,True,True,True,1,20180809,94.55,True,Month-to-Month,Two or More Lines,Fiber Optic,False
4631,6527-PZFPV,Male,0,Yes,Yes,1,0,1,Credit card (automatic),20.8,469.65,No,23,False,False,True,False,False,3,20190909,20.8,True,1 Year,One Line,No Internet Service,True
4632,6532-YLWSI,Female,0,Yes,No,1,0,1,Bank transfer (automatic),20.8,1021.8,Yes,49,True,True,True,False,False,1,20170623,20.8,True,1 Year,One Line,No Internet Service,True
4633,6537-OTKMY,Male,0,No,No,0,1,1,Electronic check,50.75,688.2,No,14,False,False,False,True,False,0,20200609,50.75,True,1 Year,No Phone Service,DSL,False
4634,6537-QLGEX,Female,0,No,No,0,1,0,Electronic check,38.9,664.4,No,17,True,False,False,True,False,0,20200223,38.9,True,Month-to-Month,No Phone Service,DSL,False
4635,6538-POCHL,Male,0,No,No,1,2,0,Credit card (automatic),79.0,2576.8,No,33,False,False,True,True,True,0,20181107,79.0,True,Month-to-Month,One Line,Fiber Optic,True
4636,6542-LWGXJ,Male,0,Yes,No,0,1,0,Mailed check,25.0,78.25,No,3,False,False,False,True,False,1,20210422,25.0,True,Month-to-Month,No Phone Service,DSL,False
4637,6543-CPZMK,Male,0,Yes,Yes,0,1,0,Electronic check,29.95,248.95,Yes,8,False,True,False,True,False,3,20201116,29.95,True,Month-to-Month,No Phone Service,DSL,False
4638,6543-JXSOO,Female,0,Yes,Yes,1,1,1,Mailed check,57.75,1282.85,No,22,True,False,True,True,True,3,20190920,57.75,True,1 Year,One Line,DSL,False
4639,6543-XRMYR,Female,1,No,No,2,2,0,Electronic check,99.7,2967.35,Yes,30,True,True,True,True,True,0,20190202,99.7,True,Month-to-Month,Two or More Lines,Fiber Optic,False
4640,6546-OPBBH,Male,0,Yes,Yes,2,0,1,Mailed check,23.95,1216.35,No,51,False,False,True,False,False,3,20170504,23.95,True,1 Year,Two or More Lines,No Internet Service,False
4641,6549-BTYPG,Female,0,Yes,No,0,1,2,Credit card (automatic),60.8,3603.45,No,59,True,False,False,True,False,1,20160819,60.8,True,2 Year,No Phone Service,DSL,True
4642,6549-NNDYT,Female,0,No,No,0,1,0,Bank transfer (automatic),30.85,394.1,No,13,True,False,False,True,False,0,20200703,30.85,True,Month-to-Month,No Phone Service,DSL,True
4643,6549-YMFAW,Male,1,Yes,No,1,0,0,Mailed check,21.25,204.55,No,10,False,False,True,False,False,1,20201007,21.25,True,Month-to-Month,One Line,No Internet Service,False
4644,6551-GNYDG,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),80.9,1152.8,No,14,True,False,True,True,True,3,20200519,80.9,True,Month-to-Month,One Line,Fiber Optic,True
4645,6551-VLJMV,Male,0,Yes,No,1,0,2,Credit card (automatic),20.05,679.0,No,34,False,False,True,False,False,1,20180930,20.05,True,2 Year,One Line,No Internet Service,True
4646,6551-ZCOTS,Male,1,No,No,2,0,1,Bank transfer (automatic),24.9,847.8,No,34,False,False,True,False,False,0,20180925,24.9,True,1 Year,Two or More Lines,No Internet Service,True
4647,6556-DBKZF,Female,0,Yes,Yes,1,2,2,Electronic check,76.05,5436.45,No,71,True,False,True,True,True,3,20150813,76.05,True,2 Year,One Line,Fiber Optic,False
4648,6557-BZXLQ,Male,1,No,No,1,2,0,Electronic check,69.65,1043.3,No,15,False,False,True,True,True,0,20200427,69.65,True,Month-to-Month,One Line,Fiber Optic,False
4649,6559-ILWKJ,Male,0,Yes,No,0,1,2,Electronic check,49.35,3515.25,Yes,71,False,True,False,True,False,1,20150821,49.35,True,2 Year,No Phone Service,DSL,False
4650,6559-PDZLR,Male,0,No,No,1,2,0,Electronic check,98.65,2537.0,No,26,False,False,True,True,True,0,20190605,98.65,True,Month-to-Month,One Line,Fiber Optic,False
4651,6559-RAKOZ,Male,0,Yes,Yes,2,2,1,Electronic check,97.95,4917.9,No,50,False,False,True,True,True,3,20170521,97.95,True,1 Year,Two or More Lines,Fiber Optic,False
4652,6563-VNPMN,Female,1,No,No,1,2,0,Bank transfer (automatic),85.7,3778.1,No,44,True,False,True,True,True,0,20171124,85.7,True,Month-to-Month,One Line,Fiber Optic,True
4653,6563-VRERX,Male,0,Yes,Yes,1,0,1,Mailed check,20.6,690.25,No,34,False,False,True,False,False,3,20181011,20.6,True,1 Year,One Line,No Internet Service,False
4654,6567-HOOPW,Female,1,No,No,1,2,0,Electronic check,79.2,79.2,Yes,1,True,True,True,True,True,0,20210626,79.2,True,Month-to-Month,One Line,Fiber Optic,False
4655,6568-POCUI,Female,0,Yes,No,1,2,2,Credit card (automatic),95.2,4285.8,No,45,True,False,True,True,True,1,20171026,95.2,True,2 Year,One Line,Fiber Optic,True
4656,6569-KTMDU,Female,0,No,No,1,0,0,Mailed check,19.1,19.1,No,1,True,False,True,False,False,0,20210626,19.1,True,Month-to-Month,One Line,No Internet Service,False
4657,6572-ADKRS,Female,0,No,No,1,2,0,Credit card (automatic),74.8,3548.3,No,47,True,False,True,True,True,0,20170814,74.8,True,Month-to-Month,One Line,Fiber Optic,True
4658,6574-MCOEH,Female,0,Yes,Yes,2,1,1,Electronic check,79.15,2531.4,No,32,True,False,True,True,True,3,20181127,79.15,True,1 Year,Two or More Lines,DSL,False
4659,6575-SUVOI,Female,1,Yes,No,2,1,0,Credit card (automatic),69.5,1752.65,No,25,True,False,True,True,True,1,20190620,69.5,True,Month-to-Month,Two or More Lines,DSL,True
4660,6576-FBXOJ,Male,0,Yes,No,0,1,1,Electronic check,54.6,934.8,No,17,False,False,False,True,False,1,20200222,54.6,True,1 Year,No Phone Service,DSL,False
4661,6578-KRMAW,Male,0,No,No,1,2,0,Credit card (automatic),93.4,2979.3,No,32,False,False,True,True,True,0,20181129,93.4,True,Month-to-Month,One Line,Fiber Optic,True
4662,6579-JPICP,Male,0,No,No,1,0,0,Mailed check,20.4,20.4,No,1,False,False,True,False,False,0,20210626,20.4,True,Month-to-Month,One Line,No Internet Service,False
4663,6581-NQCBA,Female,0,Yes,No,0,1,0,Electronic check,49.95,810.2,Yes,16,True,True,False,True,False,1,20200320,49.95,True,Month-to-Month,No Phone Service,DSL,False
4664,6582-OIVSP,Female,0,No,No,1,1,0,Mailed check,45.3,45.3,No,1,True,False,True,True,True,0,20210626,45.3,True,Month-to-Month,One Line,DSL,False
4665,6582-PLFUU,Male,0,Yes,Yes,1,0,2,Credit card (automatic),19.55,1086.75,No,56,False,False,True,False,False,3,20161209,19.55,True,2 Year,One Line,No Internet Service,True
4666,6583-KQJLK,Female,1,Yes,No,1,2,0,Electronic check,94.65,1285.05,No,14,True,False,True,True,True,1,20200609,94.65,True,Month-to-Month,One Line,Fiber Optic,False
4667,6583-QGCSI,Female,1,Yes,No,2,2,0,Electronic check,88.05,4367.35,Yes,50,True,True,True,True,True,1,20170609,88.05,True,Month-to-Month,Two or More Lines,Fiber Optic,False
4668,6583-SZVGP,Male,0,No,No,2,2,2,Bank transfer (automatic),108.1,5067.45,No,47,False,False,True,True,True,0,20170831,108.1,True,2 Year,Two or More Lines,Fiber Optic,True
4669,6584-VQMYT,Male,0,No,Yes,1,1,1,Mailed check,56.2,1567.55,No,28,False,False,True,True,True,2,20190331,56.2,True,1 Year,One Line,DSL,False
4670,6585-WCEWR,Male,0,Yes,Yes,1,0,2,Electronic check,20.35,1354.4,No,67,False,False,True,False,False,3,20160110,20.35,True,2 Year,One Line,No Internet Service,False
4671,6586-MYGKD,Male,0,Yes,No,2,1,2,Credit card (automatic),76.95,5289.8,No,69,False,False,True,True,True,1,20151105,76.95,True,2 Year,Two or More Lines,DSL,True
4672,6586-PSJOX,Male,0,No,Yes,1,1,1,Credit card (automatic),55.2,864.55,No,16,False,False,True,True,True,2,20200406,55.2,True,1 Year,One Line,DSL,True
4673,6591-QGOYB,Male,0,No,No,2,2,0,Bank transfer (automatic),106.65,1672.1,No,16,False,False,True,True,True,0,20200406,106.65,True,Month-to-Month,Two or More Lines,Fiber Optic,True
4674,6595-COKXZ,Female,0,No,No,1,1,0,Mailed check,44.45,44.45,Yes,1,True,True,True,True,True,0,20210626,44.45,True,Month-to-Month,One Line,DSL,False
4675,6595-YGXIT,Male,1,No,No,2,2,0,Electronic check,88.95,2291.2,Yes,26,False,True,True,True,True,0,20190604,88.95,True,Month-to-Month,Two or More Lines,Fiber Optic,False
4676,6598-KELSS,Male,0,No,Yes,0,1,1,Bank transfer (automatic),43.05,2208.05,No,51,False,False,False,True,False,2,20170418,43.05,True,1 Year,No Phone Service,DSL,True
4677,6598-RFFVI,Male,0,No,No,1,0,1,Credit card (automatic),19.3,28.3,Yes,1,False,True,True,False,False,0,20210612,19.3,True,1 Year,One Line,No Internet Service,True
4678,6599-CEBNN,Female,0,No,No,1,2,0,Credit card (automatic),73.95,2524.45,Yes,34,True,True,True,True,True,0,20180922,73.95,True,Month-to-Month,One Line,Fiber Optic,True
4679,6599-GZWCM,Female,0,No,No,1,2,1,Mailed check,74.65,966.25,No,13,True,False,True,True,True,0,20200628,74.65,True,1 Year,One Line,Fiber Optic,False
4680,6599-RCLCJ,Male,0,Yes,No,2,2,0,Electronic check,109.55,5124.55,Yes,47,False,True,True,True,True,1,20170903,109.55,True,Month-to-Month,Two or More Lines,Fiber Optic,False
4681,6599-SFQVE,Female,0,No,No,1,1,0,Electronic check,55.0,340.4,No,6,True,False,True,True,True,0,20210119,55.0,True,Month-to-Month,One Line,DSL,False
4682,6603-QWSPR,Female,0,No,No,1,2,2,Bank transfer (automatic),104.4,4904.2,No,47,True,False,True,True,True,0,20170828,104.4,True,2 Year,One Line,Fiber Optic,True
4683,6603-YRDCJ,Male,0,Yes,No,1,1,2,Mailed check,61.05,2018.4,No,33,False,False,True,True,True,1,20181025,61.05,True,2 Year,One Line,DSL,False
4684,6608-QQLVK,Male,0,No,No,1,1,0,Electronic check,50.5,50.5,Yes,1,False,True,True,True,True,0,20210626,50.5,True,Month-to-Month,One Line,DSL,False
4685,6609-MXJHJ,Female,0,Yes,Yes,2,0,2,Mailed check,25.1,789.55,No,31,True,False,True,False,False,3,20181213,25.1,True,2 Year,Two or More Lines,No Internet Service,False
4686,6614-FHDBO,Male,0,No,No,2,2,2,Bank transfer (automatic),109.2,7878.3,No,72,False,False,True,True,True,0,20150724,109.2,True,2 Year,Two or More Lines,Fiber Optic,True
4687,6614-VBEGU,Female,0,Yes,No,1,1,0,Bank transfer (automatic),69.45,1614.05,No,23,True,False,True,True,True,1,20190820,69.45,True,Month-to-Month,One Line,DSL,True
4688,6614-YOLAC,Female,0,Yes,Yes,0,1,2,Mailed check,58.65,4145.25,No,71,True,False,False,True,False,3,20150907,58.65,True,2 Year,No Phone Service,DSL,False
4689,6614-YWYSC,Male,1,Yes,No,2,0,2,Bank transfer (automatic),25.0,1501.75,No,60,False,False,True,False,False,1,20160725,25.0,True,2 Year,Two or More Lines,No Internet Service,True
4690,6615-NGGZJ,Male,0,No,No,2,2,0,Electronic check,100.55,1415.55,Yes,14,False,True,True,True,True,0,20200524,100.55,True,Month-to-Month,Two or More Lines,Fiber Optic,False
4691,6615-ZGEDR,Male,0,No,No,1,0,0,Mailed check,19.7,19.7,Yes,1,False,True,True,False,False,0,20210626,19.7,True,Month-to-Month,One Line,No Internet Service,False
4692,6616-AALSR,Female,0,Yes,Yes,2,2,2,Credit card (automatic),104.3,6725.3,No,64,True,False,True,True,True,3,20160313,104.3,True,2 Year,Two or More Lines,Fiber Optic,True
4693,6617-WLBQC,Female,0,Yes,Yes,2,2,1,Credit card (automatic),81.85,1810.85,No,22,True,False,True,True,True,3,20190923,81.85,True,1 Year,Two or More Lines,Fiber Optic,True
4694,6618-RYATB,Female,0,No,No,2,2,0,Mailed check,79.55,79.55,Yes,1,True,True,True,True,True,0,20210626,79.55,True,Month-to-Month,Two or More Lines,Fiber Optic,False
4695,6619-RPLQZ,Female,0,Yes,Yes,1,0,2,Mailed check,20.85,892.15,No,43,True,False,True,False,False,3,20180102,20.85,True,2 Year,One Line,No Internet Service,False
4696,6620-HVDUJ,Male,0,No,No,1,1,0,Bank transfer (automatic),60.45,1440.75,No,24,False,False,True,True,True,0,20190802,60.45,True,Month-to-Month,One Line,DSL,True
4697,6620-JDYNW,Female,0,No,No,2,1,0,Mailed check,60.6,1156.35,No,19,True,False,True,True,True,0,20191224,60.6,True,Month-to-Month,Two or More Lines,DSL,False
4698,6621-NRZAK,Female,0,Yes,Yes,1,0,2,Credit card (automatic),20.0,1209.25,No,60,True,False,True,False,False,3,20160713,20.0,True,2 Year,One Line,No Internet Service,True
4699,6621-YOBKI,Male,0,No,No,1,0,0,Mailed check,20.35,92.75,No,5,False,False,True,False,False,0,20210310,20.35,True,Month-to-Month,One Line,No Internet Service,False
4700,6624-JDRDS,Female,0,No,No,0,1,0,Bank transfer (automatic),29.45,161.45,No,5,True,False,False,True,False,0,20210210,29.45,True,Month-to-Month,No Phone Service,DSL,True
4701,6625-FLENO,Male,0,Yes,No,1,0,2,Mailed check,20.75,1185.95,No,57,False,False,True,False,False,1,20161022,20.75,True,2 Year,One Line,No Internet Service,False
4702,6625-IUTTT,Male,0,No,No,1,1,2,Bank transfer (automatic),65.55,4361.55,No,67,False,False,True,True,True,0,20160111,65.55,True,2 Year,One Line,DSL,True
4703,6625-UTXEW,Female,0,Yes,No,1,1,0,Electronic check,51.25,612.1,No,12,True,False,True,True,True,1,20200728,51.25,True,Month-to-Month,One Line,DSL,False
4704,6627-CFOSN,Female,0,No,No,2,2,0,Bank transfer (automatic),99.45,5623.7,No,57,True,False,True,True,True,0,20161109,99.45,True,Month-to-Month,Two or More Lines,Fiber Optic,True
4705,6629-CZTTH,Male,0,No,No,1,1,0,Mailed check,55.7,55.7,Yes,1,False,True,True,True,True,0,20210626,55.7,True,Month-to-Month,One Line,DSL,False
4706,6629-LADHQ,Female,0,No,No,1,1,0,Mailed check,50.95,123.05,No,2,True,False,True,True,True,0,20210514,50.95,True,Month-to-Month,One Line,DSL,False
4707,6630-UJZMY,Female,1,Yes,No,2,2,0,Electronic check,83.25,308.05,No,4,True,False,True,True,True,1,20210405,83.25,True,Month-to-Month,Two or More Lines,Fiber Optic,False
4708,6631-HMANX,Male,0,Yes,No,2,1,2,Credit card (automatic),85.45,6227.5,No,73,False,False,True,True,True,1,20150702,85.45,True,2 Year,Two or More Lines,DSL,True
4709,6633-MPWBS,Male,0,No,No,1,1,0,Electronic check,49.2,216.9,Yes,4,False,True,True,True,True,0,20210314,49.2,True,Month-to-Month,One Line,DSL,False
4710,6633-SYEUS,Female,0,No,No,1,2,0,Bank transfer (automatic),83.2,2032.3,No,24,True,False,True,True,True,0,20190715,83.2,True,Month-to-Month,One Line,Fiber Optic,True
4711,6635-CPNUN,Male,0,Yes,No,2,2,0,Credit card (automatic),96.6,2684.35,No,28,False,False,True,True,True,1,20190403,96.6,True,Month-to-Month,Two or More Lines,Fiber Optic,True
4712,6635-MYYYZ,Female,0,No,No,1,1,1,Bank transfer (automatic),85.35,2530.4,Yes,30,True,True,True,True,True,0,20190206,85.35,True,1 Year,One Line,DSL,True
4713,6637-KYRCV,Female,0,Yes,Yes,0,1,0,Electronic check,30.5,167.2,No,5,True,False,False,True,False,3,20210210,30.5,True,Month-to-Month,No Phone Service,DSL,False
4714,6641-XRPSU,Female,0,No,No,1,2,0,Credit card (automatic),70.0,2416.1,Yes,35,True,True,True,True,True,0,20180911,70.0,True,Month-to-Month,One Line,Fiber Optic,True
4715,6645-MXQJT,Male,0,Yes,Yes,1,2,0,Electronic check,97.1,184.15,No,2,False,False,True,True,True,3,20210530,97.1,True,Month-to-Month,One Line,Fiber Optic,False
